id,title,content,year,cited_by_count,keywords,children
https://openalex.org/W2950577311,Efficient Estimation of Word Representations in Vector Space,"Efficient Estimation of Word Representations in Vector Space

We propose two novel model architectures for computing continuous vector representations of words from very large data sets. The quality these is measured in a word similarity task, and the results are compared to previously best performing techniques based on different types neural networks. observe improvements accuracy at much lower computational cost, i.e. it takes less than day learn high vectors 1.6 billion set. Furthermore, we show that provide state-of-the-art performance our test set measuring syntactic semantic similarities.

computer science, efficient estimation, vector space, natural language processing, word representations",2013,12371,computer science|efficient estimation|vector space|natural language processing|word representations,https://openalex.org/W2493916176|https://openalex.org/W2950133940|https://openalex.org/W3034999214|https://openalex.org/W2949547296|https://openalex.org/W2296283641|https://openalex.org/W2277195237|https://openalex.org/W2949888546|https://openalex.org/W2963626623|https://openalex.org/W2131744502|https://openalex.org/W2141599568|https://openalex.org/W2884001105|https://openalex.org/W3030163527|https://openalex.org/W2561715562|https://openalex.org/W658020064|https://openalex.org/W2126725946|https://openalex.org/W2964236337|https://openalex.org/W1938755728|https://openalex.org/W2251803266|https://openalex.org/W2131571251|https://openalex.org/W2742947407|https://openalex.org/W3105625590|https://openalex.org/W3019166713|https://openalex.org/W2740168486
https://openalex.org/W4295312788,"PyTorch: An Imperative Style, High-Performance Deep Learning Library","PyTorch: An Imperative Style, High-Performance Deep Learning Library

Deep learning frameworks have often focused on either usability or speed, but not both. PyTorch is a machine library that shows these two goals are in fact compatible: it provides an imperative and Pythonic programming style supports code as model, makes debugging easy consistent with other popular scientific computing libraries, while remaining efficient supporting hardware accelerators such GPUs. In this paper, we detail the principles drove implementation of how they reflected its architecture. We emphasize every aspect regular Python program under full control user. also explain careful pragmatic key components runtime enables them to work together achieve compelling performance. demonstrate efficiency individual subsystems, well overall speed several common benchmarks.

imperative style, natural language processing, computer science, machine learning, large language model, deep learning",2019,11899,imperative style|natural language processing|computer science|machine learning|large language model|deep learning,
https://openalex.org/W1832693441,Convolutional Neural Networks for Sentence Classification,"Convolutional Neural Networks for Sentence Classification

We report on a series of experiments with convolutional neural networks (CNN) trained top pre-trained word vectors for sentence-level classification tasks.We show that simple CNN little hyperparameter tuning and static achieves excellent results multiple benchmarks.Learning task-specific through fine-tuning offers further gains in performance.We additionally propose modification to the architecture allow use both vectors.The models discussed herein improve upon state art 4 out 7 tasks, which include sentiment analysis question classification.

knowledge discovery, nlp task, neural network (machine learning), sequential learning, computer science, machine learning research, deep learning, neuroscience, natural language processing, machine translation, semantic interpretation, text processing, sentence classification, machine learning, neural computation, cognitive science, computational intelligence, semantic evaluation, convolutional neural network",2014,11322,knowledge discovery|nlp task|neural network (machine learning)|sequential learning|computer science|machine learning research|deep learning|neuroscience|natural language processing|machine translation|semantic interpretation|text processing|sentence classification|machine learning|neural computation|cognitive science|computational intelligence|semantic evaluation|convolutional neural network,https://openalex.org/W2963626623|https://openalex.org/W2963012544|https://openalex.org/W2884001105|https://openalex.org/W2963223306|https://openalex.org/W2964236337|https://openalex.org/W2250966211|https://openalex.org/W1938755728|https://openalex.org/W2742947407|https://openalex.org/W3019166713|https://openalex.org/W2170738476|https://openalex.org/W3185341429|https://openalex.org/W2251135946|https://openalex.org/W3098605233|https://openalex.org/W2891177506|https://openalex.org/W2963042536
https://openalex.org/W4294170691,Distributed Representations of Words and Phrases and their Compositionality,"Distributed Representations of Words and Phrases and their Compositionality

The recently introduced continuous Skip-gram model is an efficient method for learning high-quality distributed vector representations that capture a large number of precise syntactic and semantic word relationships. In this paper we present several extensions improve both the quality vectors training speed. By subsampling frequent words obtain significant speedup also learn more regular representations. We describe simple alternative to hierarchical softmax called negative sampling. An inherent limitation their indifference order inability represent idiomatic phrases. For example, meanings ""Canada"" ""Air"" cannot be easily combined ""Air Canada"". Motivated by finding phrases in text, show good millions possible.

distributed learning, linguistics, representation analysis, semantic representation, language, semantics, natural language processing, text mining, computational linguistics, distributional semantics, word embeddings, distributed representations, cognitive science, language model",2013,11210,distributed learning|linguistics|representation analysis|semantic representation|language|semantics|natural language processing|text mining|computational linguistics|distributional semantics|word embeddings|distributed representations|cognitive science|language model,https://openalex.org/W1832693441|https://openalex.org/W2962739339|https://openalex.org/W2911489562|https://openalex.org/W2296283641|https://openalex.org/W3035390927|https://openalex.org/W2963026768|https://openalex.org/W2884001105|https://openalex.org/W2893425640|https://openalex.org/W2963929190|https://openalex.org/W2963918774|https://openalex.org/W2562607067|https://openalex.org/W2250861254|https://openalex.org/W2251803266|https://openalex.org/W3105625590|https://openalex.org/W3019166713|https://openalex.org/W2953356739|https://openalex.org/W2964167098|https://openalex.org/W2891177506|https://openalex.org/W2963042536
https://openalex.org/W2147800946,Backpropagation Applied to Handwritten Zip Code Recognition,"Backpropagation Applied to Handwritten Zip Code Recognition

The ability of learning networks to generalize can be greatly enhanced by providing constraints from the task domain. This paper demonstrates how such integrated into a backpropagation network through architecture network. approach has been successfully applied recognition handwritten zip code digits provided U.S. Postal Service. A single learns entire operation, going normalized image character final classification.

pattern recognition, computer science, natural language processing, character recognition, text recognition, machine learning, deep learning, automatic classification, zip code recognition",1989,9899,pattern recognition|computer science|natural language processing|character recognition|text recognition|machine learning|deep learning|automatic classification|zip code recognition,https://openalex.org/W1536680647|https://openalex.org/W3094502228|https://openalex.org/W2963012544|https://openalex.org/W2951548327|https://openalex.org/W3171007011|https://openalex.org/W1922655562|https://openalex.org/W3019166713|https://openalex.org/W1942214758
https://openalex.org/W2962739339,Deep Contextualized Word Representations,"Deep Contextualized Word Representations

Matthew E. Peters, Mark Neumann, Mohit Iyyer, Matt Gardner, Christopher Clark, Kenton Lee, Luke Zettlemoyer. Proceedings of the 2018 Conference North American Chapter Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long Papers). 2018.

language learning, language science, knowledge discovery, word representations, computational semantics, word embeddings, natural language processing, semantic similarity, cognitive science, language model, text mining, linguistics, language, deep learning, semantic representation, computational linguistics",2018,9732,language learning|language science|knowledge discovery|word representations|computational semantics|word embeddings|natural language processing|semantic similarity|cognitive science|language model|text mining|linguistics|language|deep learning|semantic representation|computational linguistics,https://openalex.org/W2896457183|https://openalex.org/W2979826702|https://openalex.org/W3034999214|https://openalex.org/W3035390927|https://openalex.org/W2963026768|https://openalex.org/W2923014074|https://openalex.org/W2964110616|https://openalex.org/W2970771982|https://openalex.org/W2963809228|https://openalex.org/W3036601975|https://openalex.org/W2970476646|https://openalex.org/W2970419734|https://openalex.org/W2972324944|https://openalex.org/W3105625590|https://openalex.org/W2946417913|https://openalex.org/W3019166713|https://openalex.org/W2953356739|https://openalex.org/W3185341429|https://openalex.org/W2963691697|https://openalex.org/W3098605233|https://openalex.org/W2880875857
https://openalex.org/W1574901103,Foundations of Statistical Natural Language Processing,"Foundations of Statistical Natural Language Processing

Statistical approaches to processing natural language text have become dominant in recent years. This foundational is the first comprehensive introduction statistical (NLP) appear. The book contains all theory and algorithms needed for building NLP tools. It provides broad but rigorous coverage of mathematical linguistic foundations, as well detailed discussion methods, allowing students researchers construct their own implementations. covers collocation finding, word sense disambiguation, probabilistic parsing, information retrieval, other applications.

linguistics, statistical methodology, language model, natural language processing, machine learning, computational linguistics, data science, nlp task, statistics",1999,9676,linguistics|statistical methodology|language model|natural language processing|machine learning|computational linguistics|data science|nlp task|statistics,https://openalex.org/W2118020653|https://openalex.org/W1579838312|https://openalex.org/W2108646579|https://openalex.org/W4211186029|https://openalex.org/W2092654472|https://openalex.org/W2146089916|https://openalex.org/W2436001372|https://openalex.org/W2169818249|https://openalex.org/W2141766660|https://openalex.org/W2250966211|https://openalex.org/W1916559533|https://openalex.org/W1423339008|https://openalex.org/W2148506018
https://openalex.org/W3094502228,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,"An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale

While the Transformer architecture has become de-facto standard for natural language processing tasks, its applications to computer vision remain limited. In vision, attention is either applied in conjunction with convolutional networks, or used replace certain components of networks while keeping their overall structure place. We show that this reliance on CNNs not necessary and a pure transformer directly sequences image patches can perform very well classification tasks. When pre-trained large amounts data transferred multiple mid-sized small recognition benchmarks (ImageNet, CIFAR-100, VTAB, etc.), Vision (ViT) attains excellent results compared state-of-the-art requiring substantially fewer computational resources train.

image analysis, pattern recognition, computer science, image classification, image search, natural language processing, image communication, image retrieval, text recognition, computer vision, machine learning, feature detection, data science, multimedia information processing, image representation, machine learning research, machine vision, image recognition",2020,9670,image analysis|pattern recognition|computer science|image classification|image search|natural language processing|image communication|image retrieval|text recognition|computer vision|machine learning|feature detection|data science|multimedia information processing|image representation|machine learning research|machine vision|image recognition,https://openalex.org/W3170841864
https://openalex.org/W2171960770,Toward the next generation of recommender systems: a survey of the state-of-the-art and possible extensions,"Toward the next generation of recommender systems: a survey of the state-of-the-art and possible extensions

This paper presents an overview of the field recommender systems and describes current generation recommendation methods that are usually classified into following three main categories: content-based, collaborative, hybrid approaches. also various limitations discusses possible extensions can improve capabilities make applicable to even broader range applications. These include, among others, improvement understanding users items, incorporation contextual information process, support for multicriteria ratings, a provision more flexible less intrusive types recommendations.

computer science, machine learning, ranking algorithm, recommender system, data science, collaborative filtering, possible extensions, online information, data mining, conversational recommender system, human-computer interaction, information retrieval, systems engineering, deep learning, natural language processing, information filtering system, knowledge discovery, learning to rank, next generation",2005,9581,computer science|machine learning|ranking algorithm|recommender system|data science|collaborative filtering|possible extensions|online information|data mining|conversational recommender system|human-computer interaction|information retrieval|systems engineering|deep learning|natural language processing|information filtering system|knowledge discovery|learning to rank|next generation,https://openalex.org/W1560147776
https://openalex.org/W4297734170,Neural Machine Translation by Jointly Learning to Align and Translate,"Neural Machine Translation by Jointly Learning to Align and Translate

Neural machine translation is a recently proposed approach to translation. Unlike the traditional statistical translation, neural aims at building single network that can be jointly tuned maximize performance. The models for often belong family of encoder-decoders and consists an encoder encodes source sentence into fixed-length vector from which decoder generates In this paper, we conjecture use bottleneck in improving performance basic encoder-decoder architecture, propose extend by allowing model automatically (soft-)search parts are relevant predicting target word, without having form these as hard segment explicitly. With new approach, achieve comparable existing state-of-the-art phrase-based system on task English-to-French Furthermore, qualitative analysis reveals (soft-)alignments found agree well with our intuition.

transfer learning, neural computation, natural language processing, machine translation, computer-assisted translation, neural network (machine learning), computational intelligence, computer science, neural machine translation, machine learning, linguistics, language, deep learning, machine learning research",2014,9323,transfer learning|neural computation|natural language processing|machine translation|computer-assisted translation|neural network (machine learning)|computational intelligence|computer science|neural machine translation|machine learning|linguistics|language|deep learning|machine learning research,https://openalex.org/W2606974598|https://openalex.org/W2964110616|https://openalex.org/W2963250244|https://openalex.org/W2884001105|https://openalex.org/W2963216553|https://openalex.org/W2962965405|https://openalex.org/W2327501763|https://openalex.org/W2963929190|https://openalex.org/W2562607067|https://openalex.org/W2963809228|https://openalex.org/W2963206148|https://openalex.org/W2550553598|https://openalex.org/W2963223306|https://openalex.org/W2963966654|https://openalex.org/W2413794162|https://openalex.org/W2886641317|https://openalex.org/W2972324944|https://openalex.org/W3019166713|https://openalex.org/W2963506925|https://openalex.org/W2515462165|https://openalex.org/W2962826786|https://openalex.org/W2963963856|https://openalex.org/W2963167310|https://openalex.org/W2888482885|https://openalex.org/W2963096510
