id,title,content,year,cited_by_count,keywords,children
https://openalex.org/W2009435671,Model Selection and Multimodel Inference: A Practical Information-Theoretic Approach,"Model Selection and Multimodel Inference: A Practical Information-Theoretic Approach

Introduction * Information and Likelihood Theory: A Basis for Model Selection Inference Basic Use of the Information-Theoretic Approach Formal From More Than One Model: Multi-Model (MMI) Monte Carlo Insights Extended Examples Statistical Theory Numerical Results Summary

computer science, model selection, multimodel inference",2003,40566,computer science|model selection|multimodel inference,https://openalex.org/W2158196600
https://openalex.org/W2132629607,UCSF Chimera—A visualization system for exploratory research and analysis,"UCSF Chimera—A visualization system for exploratory research and analysis

The design, implementation, and capabilities of an extensible visualization system, UCSF Chimera, are discussed. Chimera is segmented into a core that provides basic services visualization, extensions provide most higher level functionality. This architecture ensures the extension mechanism satisfies demands outside developers who wish to incorporate new features. Two unusual presented: Multiscale, which adds ability visualize large-scale molecular assemblies such as viral coats, Collaboratory, allows researchers share session interactively despite being at separate locales. Other include Multalign Viewer, for showing multiple sequence alignments associated structures; ViewDock, screening docked ligand orientations; Movie, replaying dynamics trajectories; Volume display analysis volumetric data. A discussion usage in real-world situations given, along with anticipated future directions. includes full user documentation, free academic nonprofit users, available Microsoft Windows, Linux, Apple Mac OS X, SGI IRIX, HP Tru64 Unix from http://www.cgl.ucsf.edu/chimera/.

computer science, data and information visualization, geographic information system, scientific visualization, image analysis, visualization system, information visualization, data exploration, systems biology, visualization, statistical software, interactive data exploration, ucsf chimera, biostatistics, scientific data, visual analytics, interactive visualization, computer graphic, knowledge discovery",2004,40158,computer science|data and information visualization|geographic information system|scientific visualization|image analysis|visualization system|information visualization|data exploration|systems biology|visualization|statistical software|interactive data exploration|ucsf chimera|biostatistics|scientific data|visual analytics|interactive visualization|computer graphic|knowledge discovery,https://openalex.org/W3083406432
https://openalex.org/W2097117768,Going deeper with convolutions,"Going deeper with convolutions

We propose a deep convolutional neural network architecture codenamed Inception that achieves the new state of art for classification and detection in ImageNet Large-Scale Visual Recognition Challenge 2014 (ILSVRC14). The main hallmark this is improved utilization computing resources inside network. By carefully crafted design, we increased depth width while keeping computational budget constant. To optimize quality, architectural decisions were based on Hebbian principle intuition multi-scale processing. One particular incarnation used our submission ILSVRC14 called GoogLeNet, 22 layers network, quality which assessed context detection.

image analysis, computational imaging, computer science, information fusion, convolutional neural network, large language model, deep reinforcement learning, machine learning, applied mathematics, sparse neural network, data science, neural computation, deep learning, computational intelligence, machine learning research, deepfakes, neural network (machine learning), machine vision",2015,40093,image analysis|computational imaging|computer science|information fusion|convolutional neural network|large language model|deep reinforcement learning|machine learning|applied mathematics|sparse neural network|data science|neural computation|deep learning|computational intelligence|machine learning research|deepfakes|neural network (machine learning)|machine vision,https://openalex.org/W2194775991|https://openalex.org/W2963446712|https://openalex.org/W2618530766|https://openalex.org/W1903029394|https://openalex.org/W2963037989|https://openalex.org/W639708223|https://openalex.org/W2183341477|https://openalex.org/W2752782242|https://openalex.org/W2412782625|https://openalex.org/W2963163009|https://openalex.org/W2963881378|https://openalex.org/W2570343428|https://openalex.org/W1677182931|https://openalex.org/W2531409750|https://openalex.org/W3138516171|https://openalex.org/W2560023338|https://openalex.org/W2963420686|https://openalex.org/W2963470893|https://openalex.org/W2549139847|https://openalex.org/W2271840356|https://openalex.org/W2109255472|https://openalex.org/W2295107390|https://openalex.org/W2395611524|https://openalex.org/W3099206234|https://openalex.org/W2508457857|https://openalex.org/W2963125010|https://openalex.org/W2402144811|https://openalex.org/W3005680577
https://openalex.org/W2126105956,A fast and elitist multiobjective genetic algorithm: NSGA-II,"A fast and elitist multiobjective genetic algorithm: NSGA-II

Multi-objective evolutionary algorithms (MOEAs) that use non-dominated sorting and sharing have been criticized mainly for: (1) their O(MN/sup 3/) computational complexity (where M is the number of objectives N population size); (2) non-elitism approach; (3) need to specify a parameter. In this paper, we suggest sorting-based MOEA, called NSGA-II (Non-dominated Sorting Genetic Algorithm II), which alleviates all above three difficulties. Specifically, fast approach with 2/) presented. Also, selection operator presented creates mating pool by combining parent offspring populations selecting best solutions (with respect fitness spread). Simulation results on difficult test problems show able, for most problems, find much better spread convergence near true Pareto-optimal front compared Pareto-archived evolution strategy strength-Pareto algorithm - two other elitist MOEAs pay special attention creating diverse front. Moreover, modify definition dominance in order solve constrained multi-objective efficiently. including five-objective, seven-constraint nonlinear problem, are another optimizer, performance observed.

computational optimization, computational science, genetic programming, computer science, evolutionary computation, genetic algorithm",2002,38403,computational optimization|computational science|genetic programming|computer science|evolutionary computation|genetic algorithm,https://openalex.org/W2143381319
https://openalex.org/W2099111195,Elements of Information Theory,"Elements of Information Theory

Preface to the Second Edition. First Acknowledgments for 1. Introduction and Preview. 1.1 Preview of Book. 2. Entropy, Relative Mutual Information. 2.1 Entropy. 2.2 Joint Entropy Conditional 2.3 2.4 Relationship Between 2.5 Chain Rules 2.6 Jensen's Inequality Its Consequences. 2.7 Log Sum Applications. 2.8 Data-Processing Inequality. 2.9 Sufficient Statistics. 2.10 Fano's Summary. Problems. Historical Notes. 3. Asymptotic Equipartition Property. 3.1 Property Theorem. 3.2 Consequences AEP: Data Compression. 3.3 High-Probability Sets Typical Set. 4. Rates a Stochastic Process. 4.1 Markov Chains. 4.2 Rate. 4.3 Example: Rate Random Walk on Weighted Graph. 4.4 Law Thermodynamics. 4.5 Functions 5. 5.1 Examples Codes. 5.2 Kraft 5.3 Optimal 5.4 Bounds Code Length. 5.5 Uniquely Decodable 5.6 Huffman 5.7 Some Comments 5.8 Optimality 5.9 Shannon-Fano-Elias Coding. 5.10 Competitive Shannon Code. 5.11 Generation Discrete Distributions from Fair Coins. 6. Gambling 6.1 The Horse Race. 6.2 Side 6.3 Dependent Races 6.4 English. 6.5 Compression Gambling. 6.6 Estimate 7. Channel Capacity. 7.1 7.2 Symmetric Channels. 7.3 Properties 7.4 Coding 7.5 Definitions. 7.6 Jointly Sequences. 7.7 7.8 Zero-Error 7.9 Converse 7.10 Equality in 7.11 Hamming 7.12 Feedback 7.13 Source-Channel Separation 8. Differential 8.1 8.2 AEP Continuous Variables. 8.3 Relation 8.4 8.5 8.6 9. Gaussian Channel. 9.1 Channel: 9.2 Theorem 9.3 Bandlimited 9.4 Parallel 9.5 Channels with Colored Noise. 9.6 Feedback. 10. Distortion Theory. 10.1 Quantization. 10.2 10.3 Calculation Function. 10.4 10.5 Achievability 10.6 Strongly Sequences Distortion. 10.7 Characterization 10.8 Computation Capacity 11. Information Theory 11.1 Method Types. 11.2 Large Numbers. 11.3 Universal Source 11.4 Deviation 11.5 Sanov's 11.6 Limit 11.7 Hypothesis Testing. 11.8 Chernoff-Stein Lemma. 11.9 Chernoff 11.10 Fisher Cram-er-Rao 12. Maximum 12.1 Distributions. 12.2 Examples. 12.3 Anomalous Problem. 12.4 Spectrum Estimation. 12.5 12.6 Burg's 13. 13.1 Codes 13.2 Binary 13.3 Arithmetic 13.4 Lempel-Ziv 13.5 Algorithms. 14. Kolmogorov Complexity. 14.1 Models Computation. 14.2 Complexity: Definitions 14.3 Complexity 14.4 Integers. 14.5 Algorithmically Incompressible 14.6 Probability. 14.7 complexity. 14.9 14.10 Occam's Razor. 14.11 14.12 Statistic. 14.13 Minimum Description Length Principle. 15. Network 15.1 Multiple-User 15.2 15.3 Multiple-Access 15.4 Encoding Correlated Sources. 15.5 Duality Slepian-Wolf 15.6 Broadcast 15.7 Relay 15.8 15.9 15.10 General Multiterminal Networks. 16. Portfolio 16.1 Stock Market: 16.2 Kuhn-Tucker Log-Optimal Portfolio. 16.3 16.4 Growth 16.5 Investment Stationary Markets. 16.6 16.7 Portfolios. 16.8 Shannon-McMillan-Breiman (General AEP). 17. Inequalities 17.1 Basic 17.2 17.3 17.4 17.5 Combinatorial 17.6 Subsets. 17.7 17.8 Power Brunn-Minkowski 17.9 Determinants. 17.10 Ratios Bibliography. List Symbols. Index.

information science, computer science, information fusion, information theory, information structure, multi-terminal information theory, algorithmic information theory, information theoretic security",2001,38043,information science|computer science|information fusion|information theory|information structure|multi-terminal information theory|algorithmic information theory|information theoretic security,https://openalex.org/W2158266834|https://openalex.org/W2154053567|https://openalex.org/W2165232124|https://openalex.org/W2141224535
https://openalex.org/W2152195021,Particle swarm optimization,"Particle swarm optimization

A concept for the optimization of nonlinear functions using particle swarm methodology is introduced. The evolution several paradigms outlined, and an implementation one discussed. Benchmark testing paradigm described, applications, including function neural network training, are proposed. relationships between both artificial life genetic algorithms described.

design optimization, computational optimization, computer science, drone, networked swarm, multiagent system, applied mathematics, mathematical optimization, swarm dynamic, swarm intelligence, trajectory optimization, control system, reinforcement learning, evolutionary computation, adaptive optimization, systems engineering, natural computing, swarm robotics, particle swarm optimization",2002,36704,design optimization|computational optimization|computer science|drone|networked swarm|multiagent system|applied mathematics|mathematical optimization|swarm dynamic|swarm intelligence|trajectory optimization|control system|reinforcement learning|evolutionary computation|adaptive optimization|systems engineering|natural computing|swarm robotics|particle swarm optimization,https://openalex.org/W2109364787
https://openalex.org/W2056760934,Equation of State Calculations by Fast Computing Machines,"Equation of State Calculations by Fast Computing Machines

A general method, suitable for fast computing machines, investigating such properties as equations of state substances consisting interacting individual molecules is described. The method consists a modified Monte Carlo integration over configuration space. Results the two-dimensional rigid-sphere system have been obtained on Los Alamos MANIAC and are presented here. These results compared to free volume equation four-term virial coefficient expansion.

computer science, state calculations, fast computing machines",1953,34515,computer science|state calculations|fast computing machines,https://openalex.org/W2041902442|https://openalex.org/W2148534890|https://openalex.org/W2577537660|https://openalex.org/W1993885071
https://openalex.org/W2963446712,Densely Connected Convolutional Networks,"Densely Connected Convolutional Networks

Recent work has shown that convolutional networks can be substantially deeper, more accurate, and efficient to train if they contain shorter connections between layers close the input those output. In this paper, we embrace observation introduce Dense Convolutional Network (DenseNet), which connects each layer every other in a feed-forward fashion. Whereas traditional with L have connections-one its subsequent layer-our network L(L+1)/2 direct connections. For layer, feature-maps of all preceding are used as inputs, own inputs into layers. DenseNets several compelling advantages: alleviate vanishing-gradient problem, strengthen feature propagation, encourage reuse, reduce number parameters. We evaluate our proposed architecture on four highly competitive object recognition benchmark tasks (CIFAR-10, CIFAR-100, SVHN, ImageNet). obtain significant improvements over state-of-the-art most them, whilst requiring less memory computation achieve high performance. Code pre-trained models available at https://github.com/liuzhuang13/DenseNet.

computer science, convolutional neural network, convolutional networks, computer vision, machine learning, deep learning, large-scale datasets, neural network (machine learning), machine vision",2017,33093,computer science|convolutional neural network|convolutional networks|computer vision|machine learning|deep learning|large-scale datasets|neural network (machine learning)|machine vision,https://openalex.org/W2752782242|https://openalex.org/W3138516171|https://openalex.org/W2963420686|https://openalex.org/W3018757597|https://openalex.org/W2954996726
https://openalex.org/W2095705004,Dropout: a simple way to prevent neural networks from overfitting,"Dropout: a simple way to prevent neural networks from overfitting

Deep neural nets with a large number of parameters are very powerful machine learning systems. However, overfitting is serious problem in such networks. Large networks also slow to use, making it difficult deal by combining the predictions many different at test time. Dropout technique for addressing this problem. The key idea randomly drop units (along their connections) from network during training. This prevents co-adapting too much. During training, dropout samples an exponential thinned At time, easy approximate effect averaging all these simply using single unthinned that has smaller weights. significantly reduces and gives major improvements over other regularization methods. We show improves performance on supervised tasks vision, speech recognition, document classification computational biology, obtaining state-of-the-art results benchmark data sets.

adversarial machine learning, computer science, artificial intelligence, machine learning, neural networks, neural computation, deep learning, neural network (machine learning)",2014,31290,adversarial machine learning|computer science|artificial intelligence|machine learning|neural networks|neural computation|deep learning|neural network (machine learning),https://openalex.org/W2963446712|https://openalex.org/W1836465849|https://openalex.org/W2949117887|https://openalex.org/W1677182931|https://openalex.org/W1821462560|https://openalex.org/W3018757597|https://openalex.org/W2954996726|https://openalex.org/W2279098554
https://openalex.org/W2187089797,Visualizing Data using t-SNE,"Visualizing Data using t-SNE

We present a new technique called “t-SNE” that visualizes high-dimensional data by giving each datapoint location in two or three-dimensional map. The is variation of Stochastic Neighbor Embedding (Hinton and Roweis, 2002) much easier to optimize, produces significantly better visualizations reducing the tendency crowd points together center t-SNE than existing techniques at creating single map reveals structure many different scales. This particularly important for lie on several different, but related, low-dimensional manifolds, such as images objects from multiple classes seen viewpoints. For visualizing very large datasets, we show how can use random walks neighborhood graphs allow implicit all influence way which subset displayed. illustrate performance wide variety datasets compare it with other non-parametric visualization techniques, including Sammon mapping, Isomap, Locally Linear Embedding. produced are those almost datasets.

image analysis, computational imaging, computer science, information fusion, information visualization, interactive visualization, linked data visualization, visual analytics, visualization, applied mathematics, data and information visualization, data science, deep learning, image representation, scientific visualization, data modeling, machine vision, visual data mining",2008,30661,image analysis|computational imaging|computer science|information fusion|information visualization|interactive visualization|linked data visualization|visual analytics|visualization|applied mathematics|data and information visualization|data science|deep learning|image representation|scientific visualization|data modeling|machine vision|visual data mining,https://openalex.org/W1522734439|https://openalex.org/W2954996726|https://openalex.org/W3005680577
https://openalex.org/W1663973292,Pattern Recognition and Machine Learning,"Pattern Recognition and Machine Learning

The <i>Journal of Electronic Imaging</i> (JEI), copublished bimonthly with the Society for Imaging Science and Technology, publishes peer-reviewed papers that cover research applications in all areas electronic imaging science technology.

statistical pattern recognition, pattern recognition application, pattern recognition, temporal pattern recognition, computer science, machine learning, machine learning research, unsupervised machine learning, data science, image analysis",2007,30241,statistical pattern recognition|pattern recognition application|pattern recognition|temporal pattern recognition|computer science|machine learning|machine learning research|unsupervised machine learning|data science|image analysis,https://openalex.org/W1903029394
https://openalex.org/W2124776405,Neural Networks: A Comprehensive Foundation,"Neural Networks: A Comprehensive Foundation

From the Publisher:
This book represents most comprehensive treatment available of neural networks from an engineering perspective. Thorough, well-organized, and completely up to date, it examines all important aspects this emerging technology, including learning process, back-propagation learning, radial-basis function networks, self-organizing systems, modular temporal processing neurodynamics, VLSI implementation networks. Written in a concise fluid manner, by foremost textbook author, make material more accessible, is ideal for professional engineers graduate students entering exciting field. Computer experiments, problems, worked examples, bibliography, photographs, illustrations reinforce key concepts.

computer science, machine learning, comprehensive foundation, neural networks, neural computation, deep learning, neural network (machine learning), neuronal network",1998,30166,computer science|machine learning|comprehensive foundation|neural networks|neural computation|deep learning|neural network (machine learning)|neuronal network,https://openalex.org/W2097308346|https://openalex.org/W2116341502|https://openalex.org/W2153233077
