id,title,content,year,cited_by_count,keywords,children
https://openalex.org/W2049348043,Image compression using the 2-D wavelet transform,"Image compression using the 2-D wavelet transform

The 2-D orthogonal wavelet transform decomposes images into both spatial and spectrally local coefficients. transformed coefficients were coded hierarchically individually quantized in accordance with the estimated noise sensitivity of human visual system (HVS). algorithm can be mapped easily onto VLSI. For Miss America Lena monochrome images, technique gave high to acceptable quality reconstruction at compression ratios 0.3-0.2 0.64-0.43 bits per pixel (bpp), respectively.

image analysis, computational imaging, computer science, lossy compression, image compression, computer vision, wavelet, image representation, digital image processing",1992,719,image analysis|computational imaging|computer science|lossy compression|image compression|computer vision|wavelet|image representation|digital image processing,https://openalex.org/W2053691921
https://openalex.org/W2053691921,Embedded image coding using zerotrees of wavelet coefficients,"Embedded image coding using zerotrees of wavelet coefficients

The embedded zerotree wavelet algorithm (EZW) is a simple, yet remarkably effective, image compression algorithm, having the property that bits in bit stream are generated order of importance, yielding fully code. code represents sequence binary decisions distinguish an from ""null"" image. Using coding encoder can terminate encoding at any point thereby allowing target rate or distortion metric to be met exactly. Also, given stream, decoder cease decoding and still produce exactly same would have been encoded corresponding truncated stream. In addition producing EZW consistently produces results competitive with virtually all known algorithms on standard test images. Yet this performance achieved technique requires absolutely no training, pre-stored tables codebooks, prior knowledge source. based four key concepts: (1) discrete transform hierarchical subband decomposition, (2) prediction absence significant information across scales by exploiting self-similarity inherent images, (3) entropy-coded successive-approximation quantization, (4) universal lossless data which via adaptive arithmetic coding.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>

image analysis, computational imaging, computer science, image compression, image coding, digital signal processing, computer vision, wavelet coefficients, wavelet, image representation, wavelet theory, principal component analysis, digital image processing",1993,4862,image analysis|computational imaging|computer science|image compression|image coding|digital signal processing|computer vision|wavelet coefficients|wavelet|image representation|wavelet theory|principal component analysis|digital image processing,
https://openalex.org/W2102796633,High confidence visual recognition of persons by a test of statistical independence,"High confidence visual recognition of persons by a test of statistical independence

A method for rapid visual recognition of personal identity is described, based on the failure a statistical test independence. The most unique phenotypic feature visible in person's face detailed texture each eye's iris. iris real-time video image encoded into compact sequence multi-scale quadrature 2-D Gabor wavelet coefficients, whose most-significant bits comprise 256-byte ""iris code"". Statistical decision theory generates identification decisions from Exclusive-OR comparisons complete codes at rate 4000 per second, including calculation confidence levels. distributions observed empirically such imply theoretical ""cross-over"" error one 131000 when criterion adopted that would equalize false accept and reject rates. In typical case, given mean degree code agreement, levels correspond formally to conditional probability about 10/sup 31/.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>

image analysis, pattern recognition, statistical independence, computer vision, visual diagnosis, biometrics, biostatistics, visual perception, statistics, image representation, image similarity, human identification, vision recognition, machine vision, face detection",1993,3211,image analysis|pattern recognition|statistical independence|computer vision|visual diagnosis|biometrics|biostatistics|visual perception|statistics|image representation|image similarity|human identification|vision recognition|machine vision|face detection,https://openalex.org/W2114212719
https://openalex.org/W2099838434,The Lens Opacities Classification System III,"The Lens Opacities Classification System III

To develop the Lens Opacities Classification System III (LOCS III) to overcome limitations inherent in lens classification using LOCS II. These include unequal intervals between standards, only one standard for color grading, use of integer and wide 95% tolerance limits.The contains an expanded set standards that were selected from Longitudinal Study Cataract slide library at Center Clinical Research, Boston, Mass. It consists six slit-lamp images grading nuclear (NC) opalescence (NO), five retroillumination cortical cataract (C), posterior subcapsular (P) cataract. severity is graded on a decimal scale, have regularly spaced scale. The limits are reduced 2.0 each class with II 0.7 opalescence, color, 0.5 cataract, 1.0 III, excellent interobserver agreement.The improved system age-related

image analysis, pattern recognition, optical image recognition, computer vision, localization, image representation, machine learning research, earth science, digital image processing",1993,2647,image analysis|pattern recognition|optical image recognition|computer vision|localization|image representation|machine learning research|earth science|digital image processing,
https://openalex.org/W2113341759,Face recognition: features versus templates,"Face recognition: features versus templates

Two new algorithms for computer recognition of human faces, one based on the computation a set geometrical features, such as nose width and length, mouth position, chin shape, second almost-gray-level template matching, are presented. The results obtained testing sets show about 90% correct using features perfect matching.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>

image analysis, pattern recognition, computer science, computational imaging, machine vision, image classification, object recognition, feature extraction, computer vision, machine learning, feature detection, biometrics, image representation, face recognition, machine learning research, design, feature (computer vision)",1993,2446,image analysis|pattern recognition|computer science|computational imaging|machine vision|image classification|object recognition|feature extraction|computer vision|machine learning|feature detection|biometrics|image representation|face recognition|machine learning research|design|feature (computer vision),https://openalex.org/W2159686933|https://openalex.org/W2123921160|https://openalex.org/W2106390385
https://openalex.org/W2223285751,Parts and Wholes in Face Recognition,"Parts and Wholes in Face Recognition

Are faces recognized using more holistic representations than other types of stimuli? Taking representation to mean without an internal part structure, we interpret the available evidence on this issue and then design new empirical tests. Based previous research, reasoned that if a portion object corresponds explicitly represented in hierarchical visual representation, when is presented isolation it will be identified relatively easily did not have status part. The hypothesis face recognition therefore predicts disproportionately whole as isolated part, relative parts wholes kinds stimuli. This prediction was borne out three experiments: subjects were accurate at identifying faces, object, they same isolation, even though both tested forced-choice format differed only by one In contrast, stimuli--scrambled inverted houses--did show advantage for identification recognition.

pattern recognition, computer science, visual science, face recognition, image analysis, information fusion, feature detection, cognitive science, data science, image representation, computational imaging, scene understanding, deep learning, machine vision, object recognition, feature extraction, computer vision, biometrics, image classification",1993,2079,pattern recognition|computer science|visual science|face recognition|image analysis|information fusion|feature detection|cognitive science|data science|image representation|computational imaging|scene understanding|deep learning|machine vision|object recognition|feature extraction|computer vision|biometrics|image classification,
https://openalex.org/W1646998587,"Estimation and Tracking: Principles, Techniques, and Software","Estimation and Tracking: Principles, Techniques, and Software

Brief review of linear algebra and systems brief probability theory statistics some basic concepts in estimation static dynamic with random inputs state discrete-time for Kinematic models computational aspects extensions continuous-time nonlinear adaptive manoeuvering targets problem solutions.

image analysis, computer science, measurement, estimation theory, object tracking, tracking system, computer vision, machine learning, data science, moving object tracking, statistics, analytics, state estimation, machine vision",1993,1946,image analysis|computer science|measurement|estimation theory|object tracking|tracking system|computer vision|machine learning|data science|moving object tracking|statistics|analytics|state estimation|machine vision,
https://openalex.org/W2093191240,"&lt;title&gt;QBIC project: querying images by content, using color, texture, and shape&lt;/title&gt;","&lt;title&gt;QBIC project: querying images by content, using color, texture, and shape&lt;/title&gt;

In the query by image content (QBIC) project we are studying methods to large on-line databases using images' as basis of queries. Examples use include color, texture, and shape objects regions. Potential applications medical (`Give me other images that contain a tumor with texture like this one'), photo-journalism have blue at top red bottom'), many others in art, fashion, cataloging, retailing, industry. Key issues derivation computation attributes provide useful functionality, retrieval based on similarity opposed exact match, example or user drawn image, interfaces, refinement navigation, high dimensional database indexing, automatic semi-automatic population. We currently prototype system written X/Motif C running an RS/6000 allows variety queries, test over 1000 populated from commercially available photo clip art images. paper present main algorithms for color sketch use, show results, discuss future directions.

image analysis, pattern recognition, computer science, computational imaging, content-based image retrieval, image search, image retrieval, computer vision, visualization, multimedia retrieval, visual question answering, querying images, multimedia information processing, image representation, machine vision, digital image processing, image database",1993,1793,image analysis|pattern recognition|computer science|computational imaging|content-based image retrieval|image search|image retrieval|computer vision|visualization|multimedia retrieval|visual question answering|querying images|multimedia information processing|image representation|machine vision|digital image processing|image database,
https://openalex.org/W2168977926,Texture analysis and classification with tree-structured wavelet transform,"Texture analysis and classification with tree-structured wavelet transform

A multiresolution approach based on a modified wavelet transform called the tree-structured or packets is proposed. The development of this motivated by observation that large class natural textures can be modeled as quasi-periodic signals whose dominant frequencies are located in middle frequency channels. With transform, it possible to zoom into any desired channels for further decomposition. In contrast, conventional pyramid-structured performs decomposition low-frequency progressive texture classification algorithm which not only computationally attractive but also has excellent performance developed. present method compared with several other methods.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>

image analysis, pattern recognition, computer science, computational imaging, image classification, tree-structured wavelet transform, object recognition, computer vision, object categorization, wavelet, image representation, texture analysis, machine learning research, automatic classification, machine vision, digital image processing",1993,1341,image analysis|pattern recognition|computer science|computational imaging|image classification|tree-structured wavelet transform|object recognition|computer vision|object categorization|wavelet|image representation|texture analysis|machine learning research|automatic classification|machine vision|digital image processing,
https://openalex.org/W2073470731,Imaging vector fields using line integral convolution,"Imaging vector fields using line integral convolution

Imaging vector fields has applications in science, art, image processing and special effects. An effective new approach is to use linear curvilinear filtering techniques locally blur textures along a field. This builds on several previous texture generation techniques[8, 9, 11, 14, 15, 17, 23]. It is, however, unique because it local, one-dimensional independent of any predefined geometry or texture. The technique general capable imaging arbitrary two- three-dimensional fields. local nature the algorithm lends itself highly parallel efficient implementations. Furthermore, filter rendering detail very intricate Combining this with other ? like periodic motion results richly informative striking images. can also produce novel

image analysis, computational imaging, computer science, biomedical imaging, computer vision, machine learning, applied mathematics, digital imaging, novel imaging method, vector space model, deep learning, 3d imaging, line integral convolution, vector fields, machine vision, digital image processing",1993,1220,image analysis|computational imaging|computer science|biomedical imaging|computer vision|machine learning|applied mathematics|digital imaging|novel imaging method|vector space model|deep learning|3d imaging|line integral convolution|vector fields|machine vision|digital image processing,
https://openalex.org/W2130416988,The CNN universal machine: an analogic array computer,"The CNN universal machine: an analogic array computer

A new invention, the cellular neural network (CNN) universal machine and supercomputer, is presented. This first algorithmically programmable analog array computer having real-time supercomputer power on a single chip. The CNN described, emphasizing its programmability as well global distributed memory logic, high throughput via electromagnetic waves, complex cells that may be used also for simulating broad class of PDEs. Its implementation, chip, along with use multichip supercomputer. Other types hardware implementations are briefly discussed. Details algorithmic aspects type analogic (analog logic) algorithms, software (language, compiler, code, etc.) explained, brief description available workstation implementing these concepts. range applications reviewed, including neuromorphic computing, physics, chemistry, bionics.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>

pattern recognition, computer science, convolutional neural network, analogic array computer, computer vision, machine learning, neural architecture search, sequential learning, cnn universal machine, computational intelligence, deep learning, machine learning research, neural network (machine learning), machine vision",1993,970,pattern recognition|computer science|convolutional neural network|analogic array computer|computer vision|machine learning|neural architecture search|sequential learning|cnn universal machine|computational intelligence|deep learning|machine learning research|neural network (machine learning)|machine vision,
https://openalex.org/W2107693148,Texture classification by wavelet packet signatures,"Texture classification by wavelet packet signatures

This correspondence introduces a new approach to characterize textures at multiple scales. The performance of wavelet packet spaces are measured in terms sensitivity and selectivity for the classification twenty-five natural textures. Both energy entropy metrics were computed each incorporated into distinct scale space representations, where (channel) reflected specific orientation sensitivity. Wavelet representations classified without error by simple two-layer network classifier. An analyzing function large regularity (D/sub 20/) was shown be slightly more efficient representation discrimination than similar with fewer vanishing moments 6/) In addition, from standard decomposition alone (17 features) provided included our study. reliability exhibited texture signatures based on packets analysis suggest that multiresolution properties such transforms beneficial accomplishing segmentation, subtle texture.< <ETX xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">&gt;</ETX>

computational imaging, pattern recognition, computer science, texture classification, wavelet packet signatures, feature extraction, computer vision, wavelet, multimedia information processing, digital image processing",1993,866,computational imaging|pattern recognition|computer science|texture classification|wavelet packet signatures|feature extraction|computer vision|wavelet|multimedia information processing|digital image processing,
https://openalex.org/W2034139177,A Practical Guide to Wavelet Analysis,"A Practical Guide to Wavelet Analysis

A practical step-by-step guide to wavelet analysis is given, with examples taken from time series of the El Niño–Southern Oscillation (ENSO). The includes a comparison windowed Fourier transform, choice an appropriate basis function, edge effects due finite-length series, and relationship between scale frequency. New statistical significance tests for power spectra are developed by deriving theoretical white red noise processes using these establish levels confidence intervals. It shown that smoothing in or can be used increase spectrum. Empirical formulas given effect on Extensions such as filtering, Hovmöller, cross-wavelet spectra, coherence described. give quantitative measure changes ENSO variance interdecadal timescales. Using new datasets extend back 1871, Niño3 sea surface temperature Southern index show significantly higher during 1880–1920 1960–90, lower 1920–60, well possible 15-yr modulation variance. Hovmöller level pressure shows significant variations 2–8-yr both longitude time.

image analysis, pattern recognition, computer science, computational imaging, speech processing, digital signal processing, computer vision, applied mathematics, multimodal signal processing, waveform analysis, wavelet, statistical signal processing, statistics, wave theory, wavelet theory, practical guide, machine vision",1998,12936,image analysis|pattern recognition|computer science|computational imaging|speech processing|digital signal processing|computer vision|applied mathematics|multimodal signal processing|waveform analysis|wavelet|statistical signal processing|statistics|wave theory|wavelet theory|practical guide|machine vision,
https://openalex.org/W2128272608,A model of saliency-based visual attention for rapid scene analysis,"A model of saliency-based visual attention for rapid scene analysis

A visual attention system, inspired by the behavior and neuronal architecture of early primate is presented. Multiscale image features are combined into a single topographical saliency map. dynamical neural network then selects attended locations in order decreasing saliency. The system breaks down complex problem scene understanding rapidly selecting, computationally efficient manner, conspicuous to be analyzed detail.

computer science, vision recognition, information fusion, scene analysis, scene interpretation, cognitive science, vision language model, data science, deep learning, pattern recognition, machine learning, computer vision, computational imaging, scene understanding, rapid scene analysis, saliency-based visual attention, machine vision, image analysis, image representation",1998,10626,computer science|vision recognition|information fusion|scene analysis|scene interpretation|cognitive science|vision language model|data science|deep learning|pattern recognition|machine learning|computer vision|computational imaging|scene understanding|rapid scene analysis|saliency-based visual attention|machine vision|image analysis|image representation,https://openalex.org/W3214102110|https://openalex.org/W3212386989|https://openalex.org/W2938260698
https://openalex.org/W2217896605,Neural network-based face detection,"Neural network-based face detection

We present a neural network-based upright frontal face detection system. A retinally connected network examines small windows of an image and decides whether each window contains face. The system arbitrates between multiple networks to improve performance over single network. straightforward procedure for aligning positive examples training. To collect negative examples, we use bootstrap algorithm, which adds false detections into the training set as progresses. This eliminates difficult task manually selecting nonface must be chosen span entire space images. Simple heuristics, such using fact that faces rarely overlap in images, can further accuracy. Comparisons with several other state-of-the-art systems are presented, showing our has comparable terms false-positive rates.

image analysis, computer science, computer vision, machine learning, feature detection, object detection, deep learning, facial recognition system, neural network (machine learning), machine vision, face detection, facial expression recognition",1998,3521,image analysis|computer science|computer vision|machine learning|feature detection|object detection|deep learning|facial recognition system|neural network (machine learning)|machine vision|face detection|facial expression recognition,https://openalex.org/W2159017231|https://openalex.org/W2123921160|https://openalex.org/W3214102110|https://openalex.org/W2106390385|https://openalex.org/W2121601095|https://openalex.org/W2102605133|https://openalex.org/W4312443924
https://openalex.org/W2129534965,Multiscale vessel enhancement filtering,"Multiscale vessel enhancement filtering

The multiscale second order local structure of an image (Hessian) is examined with the purpose developing a vessel enhancement filter. A vesselness measure obtained on basis all eigenvalues Hessian. This tested two dimensional DSA and three aortoiliac cerebral MRA data. Its clinical utility shown by simultaneous noise background suppression in maximum intensity projections volumetric displays.

image analysis, computer science, computer vision, super-resolution imaging, digital image processing, biomedical engineering, biomedical imaging, filtering technique, spatial filtering, computational imaging, vascular image, medical imaging, machine vision, multiscale modeling, image enhancement, medical image computing",1998,3315,image analysis|computer science|computer vision|super-resolution imaging|digital image processing|biomedical engineering|biomedical imaging|filtering technique|spatial filtering|computational imaging|vascular image|medical imaging|machine vision|multiscale modeling|image enhancement|medical image computing,
https://openalex.org/W2131938193,A pyramid approach to subpixel registration based on intensity,"A pyramid approach to subpixel registration based on intensity

We present an automatic subpixel registration algorithm that minimizes the mean square intensity difference between a reference and test data set, which can be either images (two-dimensional) or volumes (three-dimensional). It uses explicit spline representation of in conjunction with processing, is based on coarse-to-fine iterative strategy (pyramid approach). The minimization performed according to new variation (ML*) Marquardt-Levenberg for nonlinear least-square optimization. geometric deformation model global three-dimensional (3-D) affine transformation optionally restricted rigid-body motion (rotation translation), combined isometric scaling. also includes optional adjustment image contrast differences. obtain excellent results intramodality positron emission tomography (PET) functional magnetic resonance imaging (fMRI) data. conclude multiresolution refinement more robust than comparable single-stage method, being less likely trapped into false local optimum. In addition, our improved version faster.

image analysis, computational imaging, computer science, image formation, computer vision, applied mathematics, image reconstruction, image representation, image registration, machine vision, digital image processing",1998,2844,image analysis|computational imaging|computer science|image formation|computer vision|applied mathematics|image reconstruction|image representation|image registration|machine vision|digital image processing,
https://openalex.org/W2127717018,Fingerprint image enhancement: algorithm and performance evaluation,"Fingerprint image enhancement: algorithm and performance evaluation

In order to ensure that the performance of an automatic fingerprint identification/verification system will be robust with respect quality input images, it is essential incorporate a enhancement algorithm in minutiae extraction module. We present fast algorithm, which can adaptively improve clarity ridge and valley structures images based on estimated local orientation frequency. have evaluated image using goodness index extracted accuracy online verification system. Experimental results show incorporating improves both accuracy.

image analysis, pattern recognition, computer science, computational imaging, fingerprint image enhancement, biomedical imaging, feature extraction, automatic identification, computer vision, image enhancement, feature detection, human identification, digital image processing",1998,2091,image analysis|pattern recognition|computer science|computational imaging|fingerprint image enhancement|biomedical imaging|feature extraction|automatic identification|computer vision|image enhancement|feature detection|human identification|digital image processing,
